"","logFC","logCPM","PValue","FDR"
"ENSG00000223705",2.09239413762363,4.13002316972725,1.69775585566413e-12,1.52933007599003e-11
"ENSG00000232850",2.23896160272487,-1.33498490468868,1.73642571171618e-12,1.56278314054456e-11
"ENSG00000205129",2.09842422909672,1.87199663212328,1.75754405488758e-12,1.58039477316478e-11
"ENSG00000175315",2.09738222739587,1.99068127497583,1.76786474678084e-12,1.5889745987593e-11
"ENSG00000161513",2.08841310426166,5.04409088385248,1.81147067134777e-12,1.6267341643094e-11
"ENSG00000276231",2.11227002300107,1.11842242843563,1.83162957390103e-12,1.64411327157296e-11
"ENSG00000103490",2.09111346080666,2.8487670039358,1.85536108936056e-12,1.66321907940304e-11
"ENSG00000214575",2.09866877358064,1.46530937165461,1.87026228088864e-12,1.67510447766548e-11
"ENSG00000164611",2.09875855488303,1.3540136142392,1.90823983493756e-12,1.70687031551388e-11
"ENSG00000171790",2.20200616766034,-1.01868765209269,1.9274299862227e-12,1.72252441450595e-11
"ENSG00000157240",2.08449571812147,7.8163860035724,1.93158969768451e-12,1.72548577724826e-11
"ENSG00000232406",2.2000077807967,-1.00500791990246,1.96389710306838e-12,1.75357782486763e-11
"ENSG00000120885",2.08179290704078,12.381353670658,2.03971392415905e-12,1.81888612895932e-11
"ENSG00000148483",2.1182245967439,0.551879555754446,2.0977612809927e-12,1.86983144950023e-11
"ENSG00000262089",2.09052088753174,1.65121770912989,2.15063885289507e-12,1.91528946576166e-11
"ENSG00000248554",2.3183703182926,-1.94942960413251,2.15585839113551e-12,1.91909978301255e-11
"ENSG00000181378",2.08984366417179,1.30653268435529,2.32738344500286e-12,2.0690783773927e-11
"ENSG00000281404",2.08167733393715,2.41945971662468,2.35066294059541e-12,2.08886361701537e-11
"ENSG00000203867",2.07868931238912,3.19041753407584,2.36408956776167e-12,2.09987990613813e-11
"ENSG00000145850",2.07945111395789,2.42732707266039,2.46241956018336e-12,2.18436644238275e-11
"ENSG00000105613",2.16239273856047,-0.674892545948747,2.5050282045956e-12,2.22023229919699e-11
"ENSG00000278035",2.08366290856496,1.57215349325409,2.52024515559477e-12,2.23274890109469e-11
"ENSG00000163584",2.0735473684285,4.23583064525485,2.52851002006169e-12,2.23812644744523e-11
"ENSG00000210196",2.07121994059938,8.70952646681857,2.55875987739922e-12,2.26391969369543e-11
"ENSG00000231728",2.27801557033733,-1.77594597965423,2.56899482437713e-12,2.27198961181037e-11
"ENSG00000180828",2.1366624987748,-0.24341600386881,2.58115694857819e-12,2.2807675393979e-11
"ENSG00000265625",2.30921414976434,-1.95662042534281,2.59751000364508e-12,2.29422343067725e-11
"ENSG00000280073",2.22911800476693,-1.43427460553631,2.60433482128454e-12,2.29925559936264e-11
"ENSG00000158125",2.09600970646182,1.03972737543461,2.64959464952837e-12,2.338201353634e-11
"ENSG00000184374",2.08047872445574,1.63097898093585,2.66874111992193e-12,2.35407899652629e-11
"ENSG00000057019",2.06905031042334,8.23693032922212,2.68132657819282e-12,2.36415798684238e-11
"ENSG00000179058",2.10109665592612,0.732295530386093,2.71929795997575e-12,2.3955664188227e-11
"ENSG00000166523",2.07624702223586,2.09965757625054,2.73003123888029e-12,2.40398346656842e-11
"ENSG00000156463",2.07144862270319,3.12046761448939,2.76780797782518e-12,2.43619662925191e-11
"ENSG00000259712",2.27593558911637,-1.79132078798577,2.79230661107027e-12,2.45564040647551e-11
"ENSG00000259250",2.07458879082313,1.9542188976596,2.87995585884273e-12,2.53163016315683e-11
"ENSG00000259772",2.1578045145368,-0.720870045942879,2.91407646731238e-12,2.55941754842243e-11
"ENSG00000100121",2.217364623344,-1.39257681682762,2.9576067529961e-12,2.59650193009115e-11
"ENSG00000144821",2.10427656221576,0.448236568511834,2.95884597701864e-12,2.59650193009115e-11
"ENSG00000237181",2.11603569835355,0.076284885613888,2.98156424606593e-12,2.61531274125886e-11
"ENSG00000282164",2.07320479281577,1.83889558631008,3.0130662422086e-12,2.64180881098892e-11
"ENSG00000011426",2.07157814460052,1.88284424181559,3.09895347103689e-12,2.71594572790401e-11
"ENSG00000256894",2.1165969352022,-0.00406468812578182,3.13531548002135e-12,2.7466333290187e-11
"ENSG00000188162",2.23098628957427,-1.53005342767833,3.15009555071475e-12,2.75839624994748e-11
"ENSG00000273183",2.09182778951231,0.797509640003483,3.1995685427369e-12,2.79931363623236e-11
"ENSG00000105427",2.0943838449394,0.678345445401436,3.20559633651664e-12,2.80338472070842e-11
"ENSG00000189014",2.10494310693874,0.282213625573847,3.23200554840293e-12,2.8252688021487e-11
"ENSG00000106546",2.06009858415021,6.23771915738148,3.26589010418498e-12,2.85366592908091e-11
"ENSG00000168071",2.06069422625572,3.61651685740821,3.39079008186826e-12,2.96153203124716e-11
"ENSG00000272733",2.10239315847855,0.204418871309445,3.58806934570322e-12,3.13249512997737e-11
"ENSG00000066279",2.06810349386566,1.39104581784688,3.61766813867903e-12,3.15698433976124e-11
"ENSG00000121716",2.06202007210229,2.21346186062118,3.63885947407911e-12,3.17411890993881e-11
"ENSG00000134762",2.19184935842987,-1.26076681162552,3.64133129319944e-12,3.17491707539587e-11
"ENSG00000173110",2.06209523972078,1.90363337772277,3.77385259791949e-12,3.28484634579471e-11
"ENSG00000154102",2.08058710388272,0.925844242275189,3.81450689704876e-12,3.31881628235547e-11
"ENSG00000253187",2.15264442113714,-0.845967445513015,3.83439062762614e-12,3.33333760214732e-11
"ENSG00000213397",2.13739000221922,-0.621152496321656,3.83446602659489e-12,3.33333760214732e-11
"ENSG00000286311",2.12990510465224,-0.498628221217652,3.84987776649342e-12,3.34530921047579e-11
"ENSG00000126218",2.0527175552546,3.4103015111088,4.05004434837096e-12,3.51624539977341e-11
"ENSG00000118193",2.09979081209024,0.0724014375975419,4.16183142794869e-12,3.60869005704021e-11
"ENSG00000203930",2.11259533137027,-0.259808242751127,4.25542586324813e-12,3.68827688291893e-11
"ENSG00000254166",2.05850586794603,1.28747673515072,4.51849460785013e-12,3.91462102941782e-11
"ENSG00000276980",2.08692803478754,0.318483654994345,4.56413640726296e-12,3.95248398682466e-11
"ENSG00000229178",2.25744172194096,-1.8479276627818,4.59946117080804e-12,3.98138417306703e-11
"ENSG00000267199",2.24110458830156,-1.75184671319161,4.66960364103015e-12,4.03867246205126e-11
"ENSG00000263874",2.07110530582275,0.819636760065467,4.85491653165975e-12,4.19361150981232e-11
"ENSG00000213385",2.18817303010891,-1.3964743564548,5.15332527356001e-12,4.44948838395355e-11
"ENSG00000267801",2.11152919678235,-0.439264119531811,5.19821485028029e-12,4.48634759443996e-11
"ENSG00000145386",2.06444403914903,0.957333787052141,5.26182039710906e-12,4.53932170806439e-11
"ENSG00000179292",2.15415484241872,-1.07415285379568,5.32177690722352e-12,4.58910436557786e-11
"ENSG00000143476",2.06740770293665,0.780190115136571,5.32503134663555e-12,4.58996996125466e-11
"ENSG00000130598",2.16390890383362,-1.18763885492717,5.38556172577656e-12,4.63822406399861e-11
"ENSG00000250420",2.06120968153219,1.05687440554482,5.4064740193461e-12,4.6542689383936e-11
"ENSG00000234156",2.18444598875305,-1.38962462732596,5.44319359385165e-12,4.68390253810171e-11
"ENSG00000243649",2.04772599332181,1.46736418476116,5.46699052872222e-12,4.70239581791485e-11
"ENSG00000177508",2.03567670485468,5.83471057810124,5.486087970825e-12,4.71683297120595e-11
"ENSG00000278867",2.11840718001671,-0.620520302249313,5.57597874513004e-12,4.79209905302074e-11
"ENSG00000230438",2.04034770023381,2.39982963085273,5.63078451496864e-12,4.83716172697011e-11
"ENSG00000279726",2.18467806121664,-1.40928600039739,5.65293212610121e-12,4.85414306440876e-11
"ENSG00000105989",2.05560774174827,1.05530931907547,6.07722074906522e-12,5.20970323482287e-11
"ENSG00000118017",2.04490602694444,1.17982228683053,6.1450997384153e-12,5.26346762138772e-11
"ENSG00000186891",2.09680282491922,-0.343958754377694,6.31636491424174e-12,5.40562090058943e-11
"ENSG00000131095",2.04308398423852,1.21875094542066,6.32875615180664e-12,5.41395356375606e-11
"ENSG00000236114",2.14712054701487,-1.10349967734462,6.39419374238977e-12,5.46534732532678e-11
"ENSG00000182183",2.09578094884013,-0.353886027582631,6.51348020998489e-12,5.56031458360954e-11
"ENSG00000158517",2.05083633319801,1.09712367261634,6.59582355674374e-12,5.62825211783396e-11
"ENSG00000187730",2.13121222690443,-0.945780816383543,6.74531942110291e-12,5.7534104673347e-11
"ENSG00000283154",2.03024772517488,2.68522224967076,6.78905919795901e-12,5.78587853251884e-11
"ENSG00000248124",2.02993244153164,2.63246019844685,6.86246801221045e-12,5.84355626893611e-11
"ENSG00000196277",2.20812206126326,-1.68925793989933,7.13977956009985e-12,6.07208775432345e-11
"ENSG00000101850",2.02422194768628,4.18144452719446,7.16806790341191e-12,6.09360470288381e-11
"ENSG00000064886",2.027140191948,2.65505650048019,7.2619859675985e-12,6.17087257596683e-11
"ENSG00000272990",2.03149264802003,1.68776192668209,7.39346735274353e-12,6.27998222373392e-11
"ENSG00000130775",2.02198006976953,4.4988310363927,7.45453957590676e-12,6.32922065408171e-11
"ENSG00000144331",2.01988937327936,5.69729910001243,7.65100805698073e-12,6.49332743712297e-11
"ENSG00000254109",2.02653922487635,2.17601856085559,7.69045910109702e-12,6.52409413093896e-11
"ENSG00000226856",2.14107615560624,-1.16486583687856,7.97416158258624e-12,6.76195639564506e-11
"ENSG00000160781",2.02946466510802,1.40430575791056,8.09511264929736e-12,6.85881709055963e-11
"ENSG00000062716",2.01611726548283,7.9781156200662,8.19016226571376e-12,6.93646882254844e-11
"ENSG00000198610",2.19726042421001,-1.68568160756579,8.59842294715946e-12,7.27619243088672e-11
"ENSG00000276718",2.04945762888614,0.542629469594555,8.60842719591163e-12,7.28163684087191e-11
"ENSG00000018280",2.01863147042571,2.70544144930085,8.64054048852568e-12,7.30577042798477e-11
"ENSG00000287778",2.01892196612378,2.57967300552571,8.67418109650299e-12,7.3281379155792e-11
"ENSG00000223298",2.08144441308783,-0.370675945372788,8.78909012798054e-12,7.41599934091995e-11
"ENSG00000177181",2.013072198322,4.17321084894461,9.05252004070637e-12,7.63195922737353e-11
"ENSG00000144802",2.0114725577131,6.16977461575671,9.08916124693432e-12,7.65968406900738e-11
"ENSG00000260495",2.1475165258736,-1.32463481044756,9.51390807511045e-12,8.00965136843696e-11
"ENSG00000066294",2.01202958827646,3.3942040450268,9.51497647540187e-12,8.00965136843696e-11
"ENSG00000249007",2.07818139178275,-0.387200486504786,9.51622303899321e-12,8.00965136843696e-11
"ENSG00000170775",2.01572590449206,2.18443609570844,9.62489983142139e-12,8.09778082351518e-11
"ENSG00000180953",2.08075379153895,-0.450958172826442,9.65786071895447e-12,8.12216129906629e-11
"ENSG00000227039",2.04892363165155,0.346633745620275,9.69240781665032e-12,8.14785511182055e-11
"ENSG00000142185",2.01349620692512,2.53684270138433,9.74694158063305e-12,8.19032248024023e-11
"ENSG00000224138",2.04147240548321,0.568537569446039,9.99983851779162e-12,8.39591217504497e-11
"ENSG00000253326",2.22314588075618,-1.9180807090075,1.04250686051419e-11,8.7385470256171e-11
"ENSG00000086548",2.1497064552325,-1.39849403467427,1.05769512478546e-11,8.86221625919259e-11
"ENSG00000006327",2.00363952875283,7.43273316907469,1.06426600333973e-11,8.9136102144191e-11
"ENSG00000280367",2.07344911445839,-0.442793961483104,1.10661768017517e-11,9.26451599732858e-11
"ENSG00000234753",2.06581695278344,-0.295587809111585,1.11332014861321e-11,9.31680390267452e-11
"ENSG00000278743",2.18706743841339,-1.71840606902157,1.12477467851087e-11,9.40494251478094e-11
"ENSG00000162746",2.00479215961398,2.8907709459218,1.13765706380459e-11,9.50486610374059e-11
"ENSG00000259370",2.02364751309289,0.887077327122331,1.24512668179307e-11,1.03772429703669e-10
"ENSG00000280206",2.0066116820516,1.65628177982793,1.24568628070917e-11,1.03776658532609e-10
"ENSG00000279926",2.02221212051043,0.893173371902315,1.27452539602787e-11,1.06049248986505e-10
"ENSG00000225449",2.12744254499854,-1.28691458449429,1.2851270489794e-11,1.06844195013803e-10
"ENSG00000198019",2.10314479248354,-1.06323857861431,1.3805524484071e-11,1.14488587633477e-10
"ENSG00000279464",2.01914595299783,0.857128619441277,1.38100385200723e-11,1.14488587633477e-10
"ENSG00000255306",2.1563148112646,-1.57932880125352,1.39276185038167e-11,1.15322716917108e-10
"ENSG00000214827",2.04446846902884,-0.0662944590026766,1.40229743818753e-11,1.160651540357e-10
"ENSG00000180210",2.14509561959579,-1.52362058650768,1.50540433798568e-11,1.24296421331498e-10
"ENSG00000137135",2.00018713268951,1.15276243902847,1.56124667138786e-11,1.2864672572236e-10
"ENSG00000093100",2.15981732502255,-1.6559965142519,1.56833920292182e-11,1.29126805427483e-10
"ENSG00000187550",2.16254261805769,-1.68926866382112,1.62138765430079e-11,1.33332983152461e-10
"ENSG00000275155",2.18560661258451,-1.86282755077307,1.70980845359587e-11,1.40208418185099e-10
"ENSG00000258477",2.21654965399795,-2.04465525149724,1.74212419343918e-11,1.42743595022092e-10
"ENSG00000265096",2.1564911796362,-1.69409923491959,1.82855872683019e-11,1.49705446306603e-10
"ENSG00000261668",2.05049351716622,-0.561008465512793,1.96340508699603e-11,1.60487708794377e-10
"ENSG00000163888",2.05509739869205,-0.713388292307838,2.13986831958505e-11,1.7442236015035e-10
"ENSG00000268279",2.14725301516043,-1.71348014957655,2.26737961945074e-11,1.84226852426607e-10
"ENSG00000250511",2.15262031472616,-1.75826497262485,2.3048777461329e-11,1.87124509373544e-10
"ENSG00000260911",2.09199920231324,-1.2724167648387,2.42246039558125e-11,1.96279925734939e-10
"ENSG00000287045",2.18946582986687,-2.00371274492887,2.43432270390534e-11,1.97162737186043e-10
"ENSG00000204149",2.12158814423352,-1.56381247164089,2.52406614925169e-11,2.04269067650155e-10
"ENSG00000274536",2.00412590572927,0.243958297713486,2.5263607602446e-11,2.04373666578454e-10
"ENSG00000262691",2.02056347199107,-0.215040027942766,2.53077352783515e-11,2.04649466005829e-10
"ENSG00000259236",2.07532420213075,-1.13178713171751,2.60518396188364e-11,2.10333023430938e-10
"ENSG00000271151",2.05794800397757,-0.938593823165326,2.70648081458216e-11,2.18165888271101e-10
"ENSG00000244556",2.17201411427326,-1.94359174456177,2.74812335142625e-11,2.21347660462034e-10
"ENSG00000255503",2.14865288679648,-1.8121601289881,2.85185924714571e-11,2.29250364549821e-10
"ENSG00000273002",2.007162180081,-0.0910638516168765,2.98673529867063e-11,2.39620297722616e-10
"ENSG00000110169",2.02976653038133,-0.619938927388011,3.12561391086357e-11,2.50565134033615e-10
"ENSG00000177602",2.14656654667938,-1.83988893124993,3.19057133667868e-11,2.5537092558958e-10
"ENSG00000274372",2.05936482135348,-1.09949629157648,3.3360713672296e-11,2.66389347937668e-10
"ENSG00000251131",2.14307815025362,-1.84260319114064,3.41078384039927e-11,2.72035688858439e-10
"ENSG00000287170",2.07949506200547,-1.35291910573312,3.53969148729847e-11,2.8176607412945e-10
"ENSG00000272576",2.02399656734064,-0.651300119403479,3.6083936756211e-11,2.87010844854199e-10
"ENSG00000271833",2.0465732337845,-1.16319052626769,4.6808320847716e-11,3.69573710943987e-10
"ENSG00000223552",2.08688618956669,-1.57049116102881,4.78275895568407e-11,3.77475178568966e-10
"ENSG00000261286",2.09886315751057,-1.67010760031657,4.83326655873778e-11,3.81313880846802e-10
"ENSG00000286975",2.02264778365473,-0.935049485526691,5.24322258764975e-11,4.1253966609772e-10
"ENSG00000205784",2.16582871233824,-2.13180184828252,5.48796075716776e-11,4.30632826785992e-10
"ENSG00000106133",2.08984103741522,-1.67728012315417,5.76236248946745e-11,4.51296546122117e-10
"ENSG00000230606",2.14044954863647,-2.0415568015169,6.32154174092259e-11,4.92537693978014e-10
"ENSG00000286305",2.14550691739171,-2.0836108342514,6.60827450368818e-11,5.13406286583683e-10
"ENSG00000246334",2.15703790262251,-2.15485564607198,6.85813414996479e-11,5.30997675984746e-10
"ENSG00000185674",2.07446633283203,-1.65591315386549,7.22240156139532e-11,5.58565253860812e-10
"ENSG00000286504",2.15042540556638,-2.15987409071929,7.77889767409658e-11,6.00464947636358e-10
"ENSG00000178297",2.049486820902,-1.49915850013524,8.08664091052093e-11,6.23276472899335e-10
"ENSG00000274248",2.00296505400352,-1.0384731368897,8.73196919399712e-11,6.71492382135661e-10
"ENSG00000230415",2.01249866385906,-1.28689299616233,1.07207388977028e-10,8.1642550067121e-10
"ENSG00000250387",2.02547469200079,-1.44234655706326,1.11496715634322e-10,8.47824018883804e-10
"ENSG00000231652",2.05188152017395,-1.7074104860586,1.20643240728826e-10,9.15667380507507e-10
"ENSG00000260552",2.03663743203233,-1.62115108771335,1.30542964314394e-10,9.86765461166698e-10
"ENSG00000237732",2.02963692160324,-1.574894825731,1.34135994194555e-10,1.01354926476612e-09
"ENSG00000253661",2.04797972985952,-1.73320106977125,1.36752047205785e-10,1.03293379656103e-09
"ENSG00000274695",2.02285185434485,-1.59052955345474,1.56207146758363e-10,1.17250222708504e-09
"ENSG00000204020",2.02888017652657,-1.67016568194929,1.6616135757795e-10,1.2458436494282e-09
"ENSG00000270001",2.02716432318242,-1.66070157359823,1.67802169519238e-10,1.25768373582336e-09
"ENSG00000111215",2.00406642347004,-1.48760593297698,1.78165166990754e-10,1.33046518330627e-09
"ENSG00000178055",2.04041160773735,-1.79783903286131,1.81752876753348e-10,1.35527172523137e-09
"ENSG00000163737",2.04030205482418,-1.84657396906255,2.05046888503342e-10,1.52062772514078e-09
"ENSG00000231646",2.00573952621718,-1.58380356548399,2.08377678017911e-10,1.5436448839438e-09
"ENSG00000235576",2.02041024741756,-1.70985484907484,2.10271132212528e-10,1.55541148724784e-09
"ENSG00000272382",2.00730192149542,-1.61317075657225,2.15115539967472e-10,1.59009290398573e-09
"ENSG00000043355",2.03262705992354,-1.81590541001772,2.17904379961284e-10,1.60954071891722e-09
"ENSG00000160224",2.07393826441631,-2.10750908309832,2.35347589991268e-10,1.73398798781861e-09
"ENSG00000259354",2.01504935716705,-1.78233210710773,2.71963430235963e-10,1.994661142119e-09
"ENSG00000286423",2.06840134303313,-2.12691868776649,2.73338768131263e-10,2.00376378047052e-09
"ENSG00000259705",2.00322735417894,-1.71228809709475,2.84738687549477e-10,2.08284103080489e-09
"ENSG00000112539",2.04256078880512,-2.02934794129032,3.17143963236369e-10,2.30664550151302e-09
